condition,training_seed,global_step,initial_state,final_state,return,steps,illegal_pickup_dropoff,success,terminated,truncated
rules,1,100000,484,84,-200.0,200,0,False,False,True
rules,1,100000,486,86,-200.0,200,0,False,False,True
rules,1,100000,487,87,-200.0,200,0,False,False,True
rules,1,100000,488,88,-200.0,200,0,False,False,True
rules,1,100000,489,89,-200.0,200,0,False,False,True
rules,1,100000,491,91,-200.0,200,0,False,False,True
rules,1,100000,492,92,-200.0,200,0,False,False,True
rules,1,100000,493,93,-200.0,200,0,False,False,True
rules,1,100000,494,94,-200.0,200,0,False,False,True
rules,1,120000,1,1,-200.0,200,0,False,False,True
rules,1,120000,2,2,-200.0,200,0,False,False,True
rules,1,120000,3,3,-200.0,200,0,False,False,True
rules,1,120000,4,4,-200.0,200,0,False,False,True
rules,1,120000,6,6,-200.0,200,0,False,False,True
rules,1,120000,7,7,-200.0,200,0,False,False,True
rules,1,120000,8,8,-200.0,200,0,False,False,True
rules,1,120000,9,9,-200.0,200,0,False,False,True
rules,1,120000,11,11,-200.0,200,0,False,False,True
rules,1,120000,12,12,-200.0,200,0,False,False,True
rules,1,120000,13,13,-200.0,200,0,False,False,True
rules,1,120000,14,14,-200.0,200,0,False,False,True
rules,1,120000,21,21,-200.0,200,0,False,False,True
rules,1,120000,22,22,-200.0,200,0,False,False,True
rules,1,120000,23,23,-200.0,200,0,False,False,True
rules,1,120000,24,24,-200.0,200,0,False,False,True
rules,1,120000,26,26,-200.0,200,0,False,False,True
rules,1,120000,27,27,-200.0,200,0,False,False,True
rules,1,120000,28,28,-200.0,200,0,False,False,True
rules,1,120000,29,29,-200.0,200,0,False,False,True
rules,1,120000,31,31,-200.0,200,0,False,False,True
rules,1,120000,32,32,-200.0,200,0,False,False,True
rules,1,120000,33,33,-200.0,200,0,False,False,True
rules,1,120000,34,34,-200.0,200,0,False,False,True
rules,1,120000,41,41,-200.0,200,0,False,False,True
rules,1,120000,42,42,-200.0,200,0,False,False,True
rules,1,120000,43,43,-200.0,200,0,False,False,True
rules,1,120000,44,44,-200.0,200,0,False,False,True
rules,1,120000,46,46,-200.0,200,0,False,False,True
rules,1,120000,47,47,-200.0,200,0,False,False,True
rules,1,120000,48,48,-200.0,200,0,False,False,True
rules,1,120000,49,49,-200.0,200,0,False,False,True
rules,1,120000,51,51,-200.0,200,0,False,False,True
rules,1,120000,52,52,-200.0,200,0,False,False,True
rules,1,120000,53,53,-200.0,200,0,False,False,True
rules,1,120000,54,54,-200.0,200,0,False,False,True
rules,1,120000,61,61,-200.0,200,0,False,False,True
rules,1,120000,62,62,-200.0,200,0,False,False,True
rules,1,120000,63,63,-200.0,200,0,False,False,True
rules,1,120000,64,64,-200.0,200,0,False,False,True
rules,1,120000,66,66,-200.0,200,0,False,False,True
rules,1,120000,67,67,-200.0,200,0,False,False,True
rules,1,120000,68,68,-200.0,200,0,False,False,True
rules,1,120000,69,69,-200.0,200,0,False,False,True
rules,1,120000,71,71,-200.0,200,0,False,False,True
rules,1,120000,72,72,-200.0,200,0,False,False,True
rules,1,120000,73,73,-200.0,200,0,False,False,True
rules,1,120000,74,74,-200.0,200,0,False,False,True
rules,1,120000,81,81,-200.0,200,0,False,False,True
rules,1,120000,82,82,-200.0,200,0,False,False,True
rules,1,120000,83,83,-200.0,200,0,False,False,True
rules,1,120000,84,84,-200.0,200,0,False,False,True
rules,1,120000,86,86,-200.0,200,0,False,False,True
rules,1,120000,87,87,-200.0,200,0,False,False,True
rules,1,120000,88,88,-200.0,200,0,False,False,True
rules,1,120000,89,89,-200.0,200,0,False,False,True
rules,1,120000,91,91,-200.0,200,0,False,False,True
rules,1,120000,92,92,-200.0,200,0,False,False,True
rules,1,120000,93,93,-200.0,200,0,False,False,True
rules,1,120000,94,94,-200.0,200,0,False,False,True
rules,1,120000,101,1,-200.0,200,0,False,False,True
rules,1,120000,102,2,-200.0,200,0,False,False,True
rules,1,120000,103,3,-200.0,200,0,False,False,True
rules,1,120000,104,4,-200.0,200,0,False,False,True
rules,1,120000,106,6,-200.0,200,0,False,False,True
rules,1,120000,107,7,-200.0,200,0,False,False,True
rules,1,120000,108,8,-200.0,200,0,False,False,True
rules,1,120000,109,9,-200.0,200,0,False,False,True
rules,1,120000,111,11,-200.0,200,0,False,False,True
rules,1,120000,112,12,-200.0,200,0,False,False,True
rules,1,120000,113,13,-200.0,200,0,False,False,True
rules,1,120000,114,14,-200.0,200,0,False,False,True
rules,1,120000,121,21,-200.0,200,0,False,False,True
rules,1,120000,122,22,-200.0,200,0,False,False,True
rules,1,120000,123,23,-200.0,200,0,False,False,True
rules,1,120000,124,24,-200.0,200,0,False,False,True
rules,1,120000,126,26,-200.0,200,0,False,False,True
rules,1,120000,127,27,-200.0,200,0,False,False,True
rules,1,120000,128,28,-200.0,200,0,False,False,True
rules,1,120000,129,29,-200.0,200,0,False,False,True
rules,1,120000,131,31,-200.0,200,0,False,False,True
rules,1,120000,132,32,-200.0,200,0,False,False,True
rules,1,120000,133,33,-200.0,200,0,False,False,True
rules,1,120000,134,34,-200.0,200,0,False,False,True
rules,1,120000,141,41,-200.0,200,0,False,False,True
rules,1,120000,142,42,-200.0,200,0,False,False,True
rules,1,120000,143,43,-200.0,200,0,False,False,True
rules,1,120000,144,44,-200.0,200,0,False,False,True
rules,1,120000,146,46,-200.0,200,0,False,False,True
rules,1,120000,147,47,-200.0,200,0,False,False,True
rules,1,120000,148,48,-200.0,200,0,False,False,True
rules,1,120000,149,49,-200.0,200,0,False,False,True
rules,1,120000,151,51,-200.0,200,0,False,False,True
rules,1,120000,152,52,-200.0,200,0,False,False,True
rules,1,120000,153,53,-200.0,200,0,False,False,True
rules,1,120000,154,54,-200.0,200,0,False,False,True
rules,1,120000,161,61,-200.0,200,0,False,False,True
rules,1,120000,162,62,-200.0,200,0,False,False,True
rules,1,120000,163,63,-200.0,200,0,False,False,True
rules,1,120000,164,64,-200.0,200,0,False,False,True
rules,1,120000,166,66,-200.0,200,0,False,False,True
rules,1,120000,167,67,-200.0,200,0,False,False,True
rules,1,120000,168,68,-200.0,200,0,False,False,True
rules,1,120000,169,69,-200.0,200,0,False,False,True
rules,1,120000,171,71,-200.0,200,0,False,False,True
rules,1,120000,172,72,-200.0,200,0,False,False,True
rules,1,120000,173,73,-200.0,200,0,False,False,True
rules,1,120000,174,74,-200.0,200,0,False,False,True
rules,1,120000,181,81,-200.0,200,0,False,False,True
rules,1,120000,182,82,-200.0,200,0,False,False,True
rules,1,120000,183,83,-200.0,200,0,False,False,True
rules,1,120000,184,84,-200.0,200,0,False,False,True
rules,1,120000,186,86,-200.0,200,0,False,False,True
rules,1,120000,187,87,-200.0,200,0,False,False,True
rules,1,120000,188,88,-200.0,200,0,False,False,True
rules,1,120000,189,89,-200.0,200,0,False,False,True
rules,1,120000,191,91,-200.0,200,0,False,False,True
rules,1,120000,192,92,-200.0,200,0,False,False,True
rules,1,120000,193,93,-200.0,200,0,False,False,True
rules,1,120000,194,94,-200.0,200,0,False,False,True
rules,1,120000,201,1,-200.0,200,0,False,False,True
rules,1,120000,202,2,-200.0,200,0,False,False,True
rules,1,120000,203,3,-200.0,200,0,False,False,True
rules,1,120000,204,4,-200.0,200,0,False,False,True
rules,1,120000,206,6,-200.0,200,0,False,False,True
rules,1,120000,207,7,-200.0,200,0,False,False,True
rules,1,120000,208,8,-200.0,200,0,False,False,True
rules,1,120000,209,9,-200.0,200,0,False,False,True
rules,1,120000,211,11,-200.0,200,0,False,False,True
rules,1,120000,212,12,-200.0,200,0,False,False,True
rules,1,120000,213,13,-200.0,200,0,False,False,True
rules,1,120000,214,14,-200.0,200,0,False,False,True
rules,1,120000,221,21,-200.0,200,0,False,False,True
rules,1,120000,222,22,-200.0,200,0,False,False,True
rules,1,120000,223,23,-200.0,200,0,False,False,True
rules,1,120000,224,24,-200.0,200,0,False,False,True
rules,1,120000,226,26,-200.0,200,0,False,False,True
rules,1,120000,227,27,-200.0,200,0,False,False,True
rules,1,120000,228,28,-200.0,200,0,False,False,True
rules,1,120000,229,29,-200.0,200,0,False,False,True
rules,1,120000,231,31,-200.0,200,0,False,False,True
rules,1,120000,232,32,-200.0,200,0,False,False,True
rules,1,120000,233,33,-200.0,200,0,False,False,True
rules,1,120000,234,34,-200.0,200,0,False,False,True
rules,1,120000,241,41,-200.0,200,0,False,False,True
rules,1,120000,242,42,-200.0,200,0,False,False,True
rules,1,120000,243,43,-200.0,200,0,False,False,True
rules,1,120000,244,44,-200.0,200,0,False,False,True
rules,1,120000,246,46,-200.0,200,0,False,False,True
rules,1,120000,247,47,-200.0,200,0,False,False,True
rules,1,120000,248,48,-200.0,200,0,False,False,True
rules,1,120000,249,49,-200.0,200,0,False,False,True
rules,1,120000,251,51,-200.0,200,0,False,False,True
rules,1,120000,252,52,-200.0,200,0,False,False,True
rules,1,120000,253,53,-200.0,200,0,False,False,True
rules,1,120000,254,54,-200.0,200,0,False,False,True
rules,1,120000,261,61,-200.0,200,0,False,False,True
rules,1,120000,262,62,-200.0,200,0,False,False,True
rules,1,120000,263,63,-200.0,200,0,False,False,True
rules,1,120000,264,64,-200.0,200,0,False,False,True
rules,1,120000,266,66,-200.0,200,0,False,False,True
rules,1,120000,267,67,-200.0,200,0,False,False,True
rules,1,120000,268,68,-200.0,200,0,False,False,True
rules,1,120000,269,69,-200.0,200,0,False,False,True
rules,1,120000,271,71,-200.0,200,0,False,False,True
rules,1,120000,272,72,-200.0,200,0,False,False,True
rules,1,120000,273,73,-200.0,200,0,False,False,True
rules,1,120000,274,74,-200.0,200,0,False,False,True
rules,1,120000,281,81,-200.0,200,0,False,False,True
rules,1,120000,282,82,-200.0,200,0,False,False,True
rules,1,120000,283,83,-200.0,200,0,False,False,True
rules,1,120000,284,84,-200.0,200,0,False,False,True
rules,1,120000,286,86,-200.0,200,0,False,False,True
rules,1,120000,287,87,-200.0,200,0,False,False,True
rules,1,120000,288,88,-200.0,200,0,False,False,True
rules,1,120000,289,89,-200.0,200,0,False,False,True
rules,1,120000,291,91,-200.0,200,0,False,False,True
rules,1,120000,292,92,-200.0,200,0,False,False,True
rules,1,120000,293,93,-200.0,200,0,False,False,True
rules,1,120000,294,94,-200.0,200,0,False,False,True
rules,1,120000,301,1,-200.0,200,0,False,False,True
rules,1,120000,302,2,-200.0,200,0,False,False,True
rules,1,120000,303,3,-200.0,200,0,False,False,True
rules,1,120000,304,4,-200.0,200,0,False,False,True
rules,1,120000,306,6,-200.0,200,0,False,False,True
rules,1,120000,307,7,-200.0,200,0,False,False,True
rules,1,120000,308,8,-200.0,200,0,False,False,True
rules,1,120000,309,9,-200.0,200,0,False,False,True
rules,1,120000,311,11,-200.0,200,0,False,False,True
rules,1,120000,312,12,-200.0,200,0,False,False,True
rules,1,120000,313,13,-200.0,200,0,False,False,True
rules,1,120000,314,14,-200.0,200,0,False,False,True
rules,1,120000,321,21,-200.0,200,0,False,False,True
rules,1,120000,322,22,-200.0,200,0,False,False,True
rules,1,120000,323,23,-200.0,200,0,False,False,True
rules,1,120000,324,24,-200.0,200,0,False,False,True
rules,1,120000,326,26,-200.0,200,0,False,False,True
rules,1,120000,327,27,-200.0,200,0,False,False,True
rules,1,120000,328,28,-200.0,200,0,False,False,True
rules,1,120000,329,29,-200.0,200,0,False,False,True
rules,1,120000,331,31,-200.0,200,0,False,False,True
rules,1,120000,332,32,-200.0,200,0,False,False,True
rules,1,120000,333,33,-200.0,200,0,False,False,True
rules,1,120000,334,34,-200.0,200,0,False,False,True
rules,1,120000,341,41,-200.0,200,0,False,False,True
rules,1,120000,342,42,-200.0,200,0,False,False,True
rules,1,120000,343,43,-200.0,200,0,False,False,True
rules,1,120000,344,44,-200.0,200,0,False,False,True
rules,1,120000,346,46,-200.0,200,0,False,False,True
rules,1,120000,347,47,-200.0,200,0,False,False,True
rules,1,120000,348,48,-200.0,200,0,False,False,True
rules,1,120000,349,49,-200.0,200,0,False,False,True
rules,1,120000,351,51,-200.0,200,0,False,False,True
rules,1,120000,352,52,-200.0,200,0,False,False,True
rules,1,120000,353,53,-200.0,200,0,False,False,True
rules,1,120000,354,54,-200.0,200,0,False,False,True
rules,1,120000,361,61,-200.0,200,0,False,False,True
rules,1,120000,362,62,-200.0,200,0,False,False,True
rules,1,120000,363,63,-200.0,200,0,False,False,True
rules,1,120000,364,64,-200.0,200,0,False,False,True
rules,1,120000,366,66,-200.0,200,0,False,False,True
rules,1,120000,367,67,-200.0,200,0,False,False,True
rules,1,120000,368,68,-200.0,200,0,False,False,True
rules,1,120000,369,69,-200.0,200,0,False,False,True
rules,1,120000,371,71,-200.0,200,0,False,False,True
rules,1,120000,372,72,-200.0,200,0,False,False,True
rules,1,120000,373,73,-200.0,200,0,False,False,True
rules,1,120000,374,74,-200.0,200,0,False,False,True
rules,1,120000,381,81,-200.0,200,0,False,False,True
rules,1,120000,382,82,-200.0,200,0,False,False,True
rules,1,120000,383,83,-200.0,200,0,False,False,True
rules,1,120000,384,84,-200.0,200,0,False,False,True
rules,1,120000,386,86,-200.0,200,0,False,False,True
rules,1,120000,387,87,-200.0,200,0,False,False,True
rules,1,120000,388,88,-200.0,200,0,False,False,True
rules,1,120000,389,89,-200.0,200,0,False,False,True
rules,1,120000,391,91,-200.0,200,0,False,False,True
rules,1,120000,392,92,-200.0,200,0,False,False,True
rules,1,120000,393,93,-200.0,200,0,False,False,True
rules,1,120000,394,94,-200.0,200,0,False,False,True
rules,1,120000,401,1,-200.0,200,0,False,False,True
rules,1,120000,402,2,-200.0,200,0,False,False,True
rules,1,120000,403,3,-200.0,200,0,False,False,True
rules,1,120000,404,4,-200.0,200,0,False,False,True
rules,1,120000,406,6,-200.0,200,0,False,False,True
rules,1,120000,407,7,-200.0,200,0,False,False,True
rules,1,120000,408,8,-200.0,200,0,False,False,True
rules,1,120000,409,9,-200.0,200,0,False,False,True
rules,1,120000,411,11,-200.0,200,0,False,False,True
rules,1,120000,412,12,-200.0,200,0,False,False,True
rules,1,120000,413,13,-200.0,200,0,False,False,True
rules,1,120000,414,14,-200.0,200,0,False,False,True
rules,1,120000,421,21,-200.0,200,0,False,False,True
rules,1,120000,422,22,-200.0,200,0,False,False,True
rules,1,120000,423,23,-200.0,200,0,False,False,True
rules,1,120000,424,24,-200.0,200,0,False,False,True
rules,1,120000,426,26,-200.0,200,0,False,False,True
rules,1,120000,427,27,-200.0,200,0,False,False,True
rules,1,120000,428,28,-200.0,200,0,False,False,True
rules,1,120000,429,29,-200.0,200,0,False,False,True
rules,1,120000,431,31,-200.0,200,0,False,False,True
rules,1,120000,432,32,-200.0,200,0,False,False,True
rules,1,120000,433,33,-200.0,200,0,False,False,True
rules,1,120000,434,34,-200.0,200,0,False,False,True
rules,1,120000,441,41,-200.0,200,0,False,False,True
rules,1,120000,442,42,-200.0,200,0,False,False,True
rules,1,120000,443,43,-200.0,200,0,False,False,True
rules,1,120000,444,44,-200.0,200,0,False,False,True
rules,1,120000,446,46,-200.0,200,0,False,False,True
rules,1,120000,447,47,-200.0,200,0,False,False,True
rules,1,120000,448,48,-200.0,200,0,False,False,True
rules,1,120000,449,49,-200.0,200,0,False,False,True
rules,1,120000,451,51,-200.0,200,0,False,False,True
rules,1,120000,452,52,-200.0,200,0,False,False,True
rules,1,120000,453,53,-200.0,200,0,False,False,True
rules,1,120000,454,54,-200.0,200,0,False,False,True
rules,1,120000,461,61,-200.0,200,0,False,False,True
rules,1,120000,462,62,-200.0,200,0,False,False,True
rules,1,120000,463,63,-200.0,200,0,False,False,True
rules,1,120000,464,64,-200.0,200,0,False,False,True
rules,1,120000,466,66,-200.0,200,0,False,False,True
rules,1,120000,467,67,-200.0,200,0,False,False,True
rules,1,120000,468,68,-200.0,200,0,False,False,True
rules,1,120000,469,69,-200.0,200,0,False,False,True
rules,1,120000,471,71,-200.0,200,0,False,False,True
rules,1,120000,472,72,-200.0,200,0,False,False,True
rules,1,120000,473,73,-200.0,200,0,False,False,True
rules,1,120000,474,74,-200.0,200,0,False,False,True
rules,1,120000,481,81,-200.0,200,0,False,False,True
rules,1,120000,482,82,-200.0,200,0,False,False,True
rules,1,120000,483,83,-200.0,200,0,False,False,True
rules,1,120000,484,84,-200.0,200,0,False,False,True
rules,1,120000,486,86,-200.0,200,0,False,False,True
rules,1,120000,487,87,-200.0,200,0,False,False,True
rules,1,120000,488,88,-200.0,200,0,False,False,True
rules,1,120000,489,89,-200.0,200,0,False,False,True
rules,1,120000,491,91,-200.0,200,0,False,False,True
rules,1,120000,492,92,-200.0,200,0,False,False,True
rules,1,120000,493,93,-200.0,200,0,False,False,True
rules,1,120000,494,94,-200.0,200,0,False,False,True
rules,1,140000,1,1,-200.0,200,0,False,False,True
rules,1,140000,2,2,-200.0,200,0,False,False,True
rules,1,140000,3,3,-200.0,200,0,False,False,True
rules,1,140000,4,4,-200.0,200,0,False,False,True
rules,1,140000,6,6,-200.0,200,0,False,False,True
rules,1,140000,7,7,-200.0,200,0,False,False,True
rules,1,140000,8,8,-200.0,200,0,False,False,True
rules,1,140000,9,9,-200.0,200,0,False,False,True
rules,1,140000,11,11,-200.0,200,0,False,False,True
rules,1,140000,12,12,-200.0,200,0,False,False,True
rules,1,140000,13,13,-200.0,200,0,False,False,True
rules,1,140000,14,14,-200.0,200,0,False,False,True
rules,1,140000,21,21,-200.0,200,0,False,False,True
rules,1,140000,22,22,-200.0,200,0,False,False,True
rules,1,140000,23,23,-200.0,200,0,False,False,True
rules,1,140000,24,24,-200.0,200,0,False,False,True
rules,1,140000,26,26,-200.0,200,0,False,False,True
rules,1,140000,27,27,-200.0,200,0,False,False,True
rules,1,140000,28,28,-200.0,200,0,False,False,True
rules,1,140000,29,29,-200.0,200,0,False,False,True
rules,1,140000,31,31,-200.0,200,0,False,False,True
rules,1,140000,32,32,-200.0,200,0,False,False,True
rules,1,140000,33,33,-200.0,200,0,False,False,True
rules,1,140000,34,34,-200.0,200,0,False,False,True
rules,1,140000,41,41,-200.0,200,0,False,False,True
rules,1,140000,42,42,-200.0,200,0,False,False,True
rules,1,140000,43,43,-200.0,200,0,False,False,True
rules,1,140000,44,44,-200.0,200,0,False,False,True
rules,1,140000,46,46,-200.0,200,0,False,False,True
rules,1,140000,47,47,-200.0,200,0,False,False,True
rules,1,140000,48,48,-200.0,200,0,False,False,True
rules,1,140000,49,49,-200.0,200,0,False,False,True
rules,1,140000,51,51,-200.0,200,0,False,False,True
rules,1,140000,52,52,-200.0,200,0,False,False,True
rules,1,140000,53,53,-200.0,200,0,False,False,True
rules,1,140000,54,54,-200.0,200,0,False,False,True
rules,1,140000,61,61,-200.0,200,0,False,False,True
rules,1,140000,62,62,-200.0,200,0,False,False,True
rules,1,140000,63,63,-200.0,200,0,False,False,True
rules,1,140000,64,64,-200.0,200,0,False,False,True
rules,1,140000,66,66,-200.0,200,0,False,False,True
rules,1,140000,67,67,-200.0,200,0,False,False,True
rules,1,140000,68,68,-200.0,200,0,False,False,True
rules,1,140000,69,69,-200.0,200,0,False,False,True
rules,1,140000,71,71,-200.0,200,0,False,False,True
rules,1,140000,72,72,-200.0,200,0,False,False,True
rules,1,140000,73,73,-200.0,200,0,False,False,True
rules,1,140000,74,74,-200.0,200,0,False,False,True
rules,1,140000,81,81,-200.0,200,0,False,False,True
rules,1,140000,82,82,-200.0,200,0,False,False,True
rules,1,140000,83,83,-200.0,200,0,False,False,True
